Incident Number,Creation Date,Fatal Injury Victim,Concussion Intracranial Inju,Burns Severe,Burns Minor,Whiplash,Spinal Injury,Amputation,Injury Leading Deafness,Heart Attack,Fracture Major Bone,Eye Injury,Electric Shock Severe,Electric Shock Minor,Dislocation Limb,Bruise Hemorrhage Interna,Exposure Carcinomatou Poison,Swelling,Sprained Twisted Joints Muscle,Skin Infection Irritation,Seizure,Respiratory Infection Irrita,Poisoning,Other Internal Injury,Nausea Dizziness,Laceration Superficial Cut,Laceration Deep Cut,Fracture Nose Fingers Toes,External Bruise,Aches Pains,Date Of Occurrence,catagory of incident,fatal injury,permanent (serious) injury,non-permanent (minor) injury,No Injury,elevating devices number,Specific Root Cause,Reported occurrence narrative,Time of Occurrence,Summarized detail of Inspection and tests,Inspector's Conclusion,Incident Summary,Task Number,release
593120,18-May-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27-Apr-11,ED-Incident,0.0,0.0,1.0,0.0,1837,1.2 Defective or failed component including safety devices,Victim was working on device mechanic landing struck him in the head cas injury to his ear.,11:30:00 PM,See attached inspector incident investigation report,See attached inspector incident investigation report,ED Incident,3359258,yes
587596,05-May-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-11,ED-Near-Miss,,,,,15870,,Elevator - Glass on main floor blown out one panel to right of elevator,11:00:00 AM,,,ED-Near Miss,3333926,yes
586418,03-May-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-11,ED-Near-Miss,,,,,64485429,1.2 Defective or failed component including safety devices,Elevator - Trapped passengers forced doors open causing damage to door,11:00:00 AM,SeeReport,See Report,ED-Near Miss,5470941,yes
586168,03-May-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-May-11,ED-Near-Miss,,,,,30198,,Elevator - Firel in garbage room set off sprinklers which went ton hoistway entered hall locks and soaked car top and door operator,7:30:00 PM,,,ED-Near Miss,3330458,yes
587260,05-May-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-May-11,ED-Near-Miss,,,,,36257,7.6 Failure to follow user instructions,Elevator - intoxicated passenger said elevator traveled from 3 - 4 with doors open,1:00:00 AM,See Report,See Report,ED-Near Miss,5470886,yes
586670,04-May-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-May-11,ED-Near-Miss,,,,,64033,,Elevator - bottom right side of controller had flames that melted wires and overload,3:30:00 PM,,,ED-Near Miss,3331680,yes
586762,04-May-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,03-May-11,ED-Incident,0.0,0.0,1.0,0.0,39952,,Elevator - Out of level lady cracked her toes when she tripped into elevator,12:58:00 PM,,,ED-Incident,3332215,yes
591874,16-May-11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09-May-11,ED-Incident,0.0,1.0,0.0,0.0,22416,,Elevator - Elevator dropped and she buckled to floor received a whiplash,9:45:00 PM,,,ED-Incident,3345437,yes
590298,11-May-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-May-11,ED-Incident,0.0,0.0,1.0,0.0,79842,,Elevator - it jumped or dropped 2-3 feet and he got whiplash,11:57:00 AM,See Attached,,ED-Incident,5348190,yes
592624,17-May-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11-May-11,ED-Incident,0.0,0.0,1.0,0.0,35112,,Elevator-Door closed on her left arm and reported pain in neck and ribs,5:05:00 PM,,,ED-Incident,3347072,yes
592464,17-May-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11-May-11,ED-Incident,0.0,0.0,1.0,0.0,65508,7.6 Failure to follow user instructions,Elevator - Male put hand between doors to stop them from closing and caught his are pain in hands,11:00:00 AM,See Attached,"Human error stuck hand to stop doors closing, as tests okay",ED-Incident,3377620,yes
591944,16-May-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12-May-11,ED-Incident,0.0,0.0,1.0,0.0,77213,,Elevator-Little girl caught her finger in door and sustained a cut,9:03:00 PM,,,ED-Incident,3345579,yes
591912,16-May-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-May-11,ED-Near-Miss,,,,,73084,1.2 Defective or failed component including safety devices,Elevator - Controller Fire on both elevators 073084 & 073085,4:00:00 PM,Inspected controller componenets as well as other elecricla devices,The device single phased and the door man reset the disconnect.,ED-Near Miss,3364799,yes
594320,19-May-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-May-11,ED-Near-Miss,,,,,30212,1.2 Defective or failed component including safety devices,Elevator - Mechanic removed lock as re-energized the main disconnect arc flash occurred blew door off no injury,8:45:00 AM,Went into look at disconnect get pictures as per Dean,Componenet failure see attached documents,ED-Near Miss,3359790,yes
595268,24-May-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15-May-11,ED-Near-Miss,0.0,0.0,0.0,1.0,80635,,Elevator - Door closed on elderly lady no problem found no injury,12:25:00 PM,,,ED-Near Miss,3352747,yes
592672,17-May-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-May-11,ED-Near-Miss,,,,,63317,,Elevator-unit shut down due to water damage,12:00:00 AM,,,ED-Near Miss,3347147,yes
596758,26-May-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17-May-11,ED-Incident,0.0,0.0,1.0,0.0,32805,,Elevator - jumping caused pain to her knees,4:22:00 PM,,,ED-Incident,3356078,yes
1412364,09-Jun-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-May-11,ED-Incident,0.0,0.0,1.0,0.0,18425,,Elevator-Female triped on 5th floor uneven elevator sprained ankle,12:00:00 AM,,,AD-Incident,5055042,yes
646524,19-Aug-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-May-11,ED-Incident,0.0,0.0,1.0,0.0,18426,,Elevator -not level woman tripped and sprained ankle,12:00:00 AM,,,ED-Incident,3451072,yes
594628,20-May-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-May-11,ED-Near-Miss,,,,,65597,,Cylinder Leakage,12:00:00 AM,,,ED Near Miss,3351230,yes
594684,20-May-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18-May-11,ED-Incident,0.0,0.0,1.0,0.0,82083,7.6 Failure to follow user instructions,Small child got fingers stuck between door and jam,9:40:00 PM,see attached,see attached,ED Incident,3387297,yes
607094,03-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19-May-11,ED-Near-Miss,0.0,0.0,0.0,1.0,64509,1.2 Defective or failed component including safety devices,Elevator - stuck with lady for 3 hours miss communication,4:52:00 PM,"Tested phone system, and overload as it was found tripped",Overload trapped the person and the in car phone would hang up before getting to call centre,ED-Near Miss,3392855,yes
596246,25-May-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20-May-11,ED-Near-Miss,,,,,20361,,Elevator - full of water replaced the sump pump,12:00:00 AM,,,ED-Near Miss,3354766,yes
615720,21-Jun-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-May-11,ED-Near-Miss,,,,,88898,,Elevator - Flood on 11th floor sent water down hoistway all cars,8:00:00 AM,,,ED-Near Miss,3389381,yes
607934,06-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24-May-11,ED-Near-Miss,0.0,0.0,0.0,1.0,33642,,Elevator - went down about half a floor then came back up no injuries,9:10:00 PM,,,ED-Near Miss,3370284,yes
598402,30-May-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25-May-11,ED-Near-Miss,,,,,657,,Elevator - hole found in hoistway drywall  inspector called and informed,2:00:00 PM,,,ED-Near Miss,3359393,yes
597248,27-May-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25-May-11,ED-Near-Miss,0.0,0.0,0.0,1.0,14401,,Elevator - door closed on stroller and cracked the handle no injuries,12:30:00 PM,,,ED-Near Miss,3357013,yes
607456,06-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-May-11,ED-Incident,0.0,0.0,1.0,0.0,36280,,Elevator-Door closed on lady injury to her knee and shoulder,4:00:00 PM,,,ED-Incident,3369092,yes
606252,02-Jun-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-May-11,ED-Near-Miss,,,,,67632,7.6 Failure to follow user instructions,Elevator - day care five children on a tethered nylon strap 2 got in elevator 3 outside elevator  people rescued them no injuries,1:15:00 PM,See attached,See attached,ED-Near Miss,3500892,yes
606460,02-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28-May-11,ED-Incident,0.0,0.0,1.0,0.0,35927,1.2 Defective or failed component including safety devices,Elevator - not levelled lady tripped getting in and twisted her ankle,2:00:00 PM,,,ED-Incident,3366958,yes
606808,03-Jun-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-May-11,ED-Near-Miss,,,,,68536,1.4 Defective assembly,Elevator -found in service with 5th floor hall doors partially open,12:00:00 PM,See attached,See attached,ED-Near Miss,3500967,yes
607076,03-Jun-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-May-11,ED-Near-Miss,,,,,2745,,Elevator- water from a/c unit came into contact of govenor rope and on top of car,4:00:00 PM,,,ED-Near Miss,3368365,yes
609050,07-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31-May-11,ED-Incident,0.0,0.0,1.0,0.0,15676,1.2 Defective or failed component including safety devices,Elevator - people in elevator claimed it dropped from second floor they complained of sore back seeking medical aid,3:30:00 PM,See attached,See attached,ED-Incident,3380659,yes
607492,06-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,29633,,Elevator-Lady put arm in door to stop it from closing sustained cut to forearm,11:30:00 AM,,,ED-Incident,3369168,yes
609360,08-Jun-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Jun-11,ED-Near-Miss,,,,,15163,1.2 Defective or failed component including safety devices,Elevator -car two cable broke but the spirator closed the fast spped door leaving the slow speed not fully closed,8:50:00 AM,When in and inspected all doors to ensure in compliance with code,This device was fised and returned to service prior to TSSA inspecting. According to maintenance staff one closer cable snapped all the door to be ope,ED-Near Miss,3652547,yes
610852,10-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,17117,,Elevator -male leaving elevator tripped while carrying pies hit the hall wall various body parts sore,12:00:00 AM,,,ED-Incident,3376917,yes
610864,10-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,02-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,14511,7.6 Failure to follow user instructions,Elevator - male got his head caught in elevator door unknown medical,10:00:00 AM,"Doot times checked, closing pressure on doors checked, safety edge shecked",Inspector found door closing pressure to high,ED-Incident,3380709,yes
609808,09-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,27838,,Elevator- power outage cause elevator to stop suddenly he sustained back injury,8:20:00 AM,,,ED-Incident,3374652,yes
615726,21-Jun-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05-Jun-11,ED-Near-Miss,,,,,37915,,Elevator - Cylinder casing failure corroded metal casing created hole replaced,11:00:00 AM,,,ED-Near Miss,3389396,yes
610430,10-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,06-Jun-11,ED-Incident,0.0,0.0,2.0,0.0,29712,,Elevaor - 2 people on elevator it dropped boy complained of lower back problem one also of upper leg hurting,8:11:00 PM,,,ED-Incident,3376112,yes
611116,10-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06-Jun-11,ED-Near-Miss,0.0,0.0,0.0,1.0,9581,,Elevator-sister entering elevator was thrown from wheelchair relay 11/12 repaired,8:00:00 AM,,,ED-Near Miss,3377401,yes
518662,14-Jan-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07-Jun-11,ED-Near-Miss,,,,,32802,,Elevator - water entered the shaft resting on top of car elevator not operational,12:00:00 AM,,,ED-Near Miss,3200331,yes
610148,09-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,07-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,70424,1.2 Defective or failed component including safety devices,"Elevator - not level about 12"" lady stepped out hurt foot, ankle, wrist, knee and hand and shoulder",12:10:00 PM,Went over controller and levelling inductors,It was found that the levelling inductor failed causing the devices to open when it was out of level. Otis has repaired thisadded software to monitor,ED-Incident,3445356,yes
609342,08-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,22259,1.2 Defective or failed component including safety devices,Elevator - not level women stepped down with a jolt and injured her back,10:45:00 AM,See attached,See attached,ED-Incident,3498082,yes
610488,10-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,09-Jun-11,ED-Incident,0.0,0.0,2.0,0.0,81967,7.6 Failure to follow user instructions,Elevator - door closed on mother and daughter both mother left arm child right arm,12:00:00 PM,See attached,See attached,ED-Incident,3500408,yes
610648,10-Jun-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Jun-11,ED-Near-Miss,,,,,24397,,Elevator -pit 4 feet of water cloth travelling cables immersed in water,12:00:00 AM,,,ED-Near Miss,3376593,yes
612178,14-Jun-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Jun-11,ED-Near-Miss,,,,,31684,8.1 Weather or environmental conditions,Machine beam rusted out causing machine to shift,12:00:00 PM,Vsually inspected machine beam device could not be moved,This device was overloaded with 12 large men and two females. The machine beam had rusted out do to the dampness in the building and pit area,ED Near Miss,3381349,yes
629138,22-Jul-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,28460,7.6 Failure to follow user instructions,Elevator - child got fingers and hand caught in door father tried to help dropped other boy to floor bruising on hand,8:30:00 AM,"verified gap between car door and jamb,","while door was opening, victim put finger in gap between car doo and jamb",ED-Incident,5348188,yes
615690,21-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,83633,,Escalator- Elderly male fell at bottom of movator cut to left shin and elbow,2:50:00 PM,,,ED-Incident,3389333,yes
615680,21-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14-Jun-11,ED-Near-Miss,0.0,0.0,0.0,1.0,30502,,Elevator - lady fell backwards out of elevator while exiting improperly walking backwards out of elevator,3:06:00 PM,,,ED-Near Miss,3389306,yes
615608,21-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,79241,7.6 Failure to follow user instructions,Elevator Door closed on female while walking backwards into elevator with cart contusion to forearm,7:25:00 AM,"Doors checked for closing pressures and time, safety edge checked all good",User error equipment is in good order,ED-Incident,3392440,yes
616468,22-Jun-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18-Jun-11,ED-Near-Miss,,,,,22094,,Elevator-car would not stop possible bearing failure on counter weight sheave stopped by emergency stop,3:00:00 PM,,,ED-Near Miss,3390976,yes
616168,22-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,35918,,Elevator- Women said she was hit by elevator door had bruising to right hand,11:20:00 AM,,,ED-Incident,3390391,yes
618872,28-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,8874,,"Elevator-Female tripped entering elevator sustained injury to left shoulder, knee and teeth",2:00:00 PM,,,ED-Incident,3396611,yes
617318,24-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,75130,1.4 Defective assembly,Elevator- A piece of panel came loose and fell on a person in the elevator unknown injury,8:00:00 AM,See attached,See attached,ED-Incident,3497025,yes
617928,27-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,86355,,Elevator-Baby got her finger caught in elevator door redness,3:12:00 PM,,,ED-Incident,3394256,yes
618528,28-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,37447,7.6 Failure to follow user instructions,Elevator- door hit elderly male in the side of his forehead he sustained a cut,9:15:00 AM,See Attached,See Attached,ED-Incident,3625370,yes
617664,24-Jun-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-Jun-11,ED-Near-Miss,,,,,773,1.2 Defective or failed component including safety devices,Elevator-Mechanic performing anual safety test governor dogs engaged and rope detached from the lift rod,2:00:00 PM,See attached,See attached,ED-Near Miss,3501064,yes
618580,28-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,62796,1.2 Defective or failed component including safety devices,Elevator-dropped and stopped suddenly with a jerk motion caused pain in neck and back,11:45:00 AM,See attached,See attached,ED-Incident,3500420,yes
618670,28-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,81536,,Elevator-Child got fingers caught between doors unknown injury,2:15:00 PM,,,ED-Incident,3395767,yes
625710,14-Jul-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-Jun-11,ED-Incident,1.0,0.0,0.0,0.0,32325,7.6 Failure to follow user instructions,Victim died after being struck by elevator doors according to in according to corner,4:45:00 PM,See Attached,See Attached,ED Incident,3629410,yes
620080,30-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,65401,1.2 Defective or failed component including safety devices,"Elevator- Out of level 12"" lady injured her back when she tripped out of elevator",6:12:00 AM,,,ED-Incident,3398508,yes
618792,28-Jun-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28-Jun-11,ED-Incident,0.0,0.0,1.0,0.0,79240,7.6 Failure to follow user instructions,Elevator-Employee going in elevator with cart sustained a hit in the elbow,7:20:00 AM,See attached,See attached,ED-Incident,3498284,yes
621386,05-Jul-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,03-Jul-11,ED-Incident,0.0,0.0,1.0,0.0,76933,7.6 Failure to follow user instructions,Chils had hand stuck in elevator gap between doors.,2:30:00 PM,See attached,See attached,ED Incident,3498714,yes
622232,07-Jul-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Jul-11,ED-Near-Miss,,,,,82070,1.2 Defective or failed component including safety devices,Hydraulic underground piping lost oil.,5:29:00 PM,Found in groud piping to be leaking,All piping was removed and ran above ground,ED Near Miss,3770007,yes
622236,07-Jul-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05-Jul-11,ED-Incident,0.0,0.0,1.0,0.0,14399,,VICTIM SAID STROLLER AND HER FINGER GOT CAUGHT IN DOORS OF ELEVATOR,2:00:00 PM,Inspector completed periodic,Job was sent to Dave Parks area supervisor he did nothing with it until August when inspector went in to do periodic not sure if inspector even knew.,ED Incident,3652778,yes
626824,18-Jul-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,05-Jul-11,ED-Incident,0.0,0.0,1.0,0.0,13605,,Elevator - jumped a couple of times she had back pain,4:11:00 PM,,,ED-Incident,3416810,yes
628352,21-Jul-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05-Jul-11,ED-Incident,0.0,0.0,1.0,0.0,67964,,Elevator-man struck in arm by door sore arm,12:00:00 PM,,,ED-Incident,3420217,yes
626342,16-Jul-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08-Jul-11,ED-Near-Miss,,,,,23868,1.2 Defective or failed component including safety devices,It was reported to Cy that the elevator was running with the doors open,9:00:00 PM,See attached,See attached,ED Near Miss,3497889,yes
